,dur,proto,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
108,1.606494,111,3,12,8,902,1106,11.826998,62,252,4118.285156,4820.435059,2,2,146.037187,221.424422,7951.613859,329.378938,255,1120086276,94091042,255,0.146703,0.056518,0.090185,75,138,1,151,2,1,1,1,1,2,0,0,1,1,3,0,0
109,0.579114,111,3,10,8,534,354,29.355186,254,252,6644.632812,4282.403809,2,1,61.547222,71.50343,4106.884048,118.298445,255,2001450830,662308258,255,0.109951,0.078583,0.031368,53,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
110,0.282913,111,3,10,6,622,268,53.019833,254,252,15835.25684,6334.102539,2,1,31.434778,42.001801,1611.656291,73.910242,255,1758267708,3105228330,255,0.102434,0.050792,0.051642,62,45,0,0,9,1,3,3,1,9,0,0,0,3,9,0,0
111,0.001208,117,2,2,2,130,162,2483.443706,31,29,430463.5625,536423.8125,0,0,0.011,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,4,2,1,1,0,0,0,8,4,0,0
112,0.047331,111,3,52,42,37268,3380,1964.885526,31,29,6178107.0,557773.9375,18,8,0.920745,1.140829,62.348556,2.533778,255,464634784,465717523,255,0.000707,0.000553,0.000154,717,80,0,0,2,0,1,1,1,1,0,0,0,2,2,0,0
113,0.812095,111,3,10,8,858,1100,20.933512,62,252,7614.872559,9486.575195,2,2,90.095,96.438859,4339.945877,142.600484,255,483098456,3795070852,255,0.25601,0.137018,0.118992,86,138,1,129,3,1,1,1,1,3,0,0,1,1,3,0,0
114,9e-06,111,5,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,3,1,1,7,0,0,0,5,7,0,0
115,0.317221,111,2,6,2,1012,86,22.066636,62,252,21284.8457,1084.41748,2,1,63.4442,0.005,4251.719987,0.0,255,3371433757,1851396217,255,0.300189,0.053899,0.24629,169,43,0,0,4,3,3,3,1,4,0,0,0,3,4,0,0
116,4e-06,117,4,2,0,78,0,250000.0006,254,0,78000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,0
117,0.000989,117,2,2,2,146,178,3033.367149,31,29,590495.5,719919.125,0,0,0.007,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,1,0,0,0,1,4,0,0
118,0.025301,111,3,52,42,37496,3380,3675.744027,31,29,11627999.0,1043437.0,18,8,0.489431,0.606,26.912557,1.099318,255,3697809011,1549249555,255,0.000598,0.000454,0.000144,721,80,0,0,1,0,3,1,1,2,0,0,0,2,2,0,0
119,0.134099,111,3,60,62,3598,46036,902.318392,31,29,211127.5938,2702123.0,7,24,2.267237,2.189393,119.71445,116.926052,255,2140479033,4290326881,255,0.000691,0.000539,0.000152,60,743,0,0,5,0,2,1,1,1,0,0,0,3,6,0,0
120,0.637639,111,2,6,2,998,86,10.977999,62,252,10438.50879,539.490234,2,1,127.5278,0.006,6382.11268,0.0,255,1479872343,4226878048,255,0.333945,0.212148,0.121797,166,43,0,0,6,3,3,1,1,6,0,0,0,3,6,0,0
121,0.50579,111,3,10,6,630,268,29.656577,254,252,8968.148438,3542.972412,2,1,47.978,89.299203,2810.110505,118.038531,255,4292071298,3642380880,255,0.114296,0.059285,0.055011,63,45,0,0,6,1,1,1,1,6,0,0,0,1,6,0,0
122,0.00102,117,2,2,2,146,178,2941.176566,31,29,572549.0625,698039.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,4,0,0
123,0.845107,111,3,10,8,534,354,20.115796,254,252,4553.269531,2934.539551,2,1,80.155556,104.759711,4497.32756,183.136391,255,3586178649,3692747129,255,0.207439,0.111786,0.095653,53,44,0,0,6,1,1,1,1,2,0,0,0,1,2,0,0
124,1.954045,111,3,24,20,2158,1918,22.005634,31,29,8470.633789,7463.492188,6,5,84.958478,102.806789,5333.24715,5866.506829,255,3542010455,3546529606,255,0.000754,0.000589,0.000165,90,96,0,0,13,0,2,1,1,1,0,0,0,4,8,0,0
125,0.59497,111,3,10,8,548,354,28.57287,254,252,6642.352051,4168.277344,2,1,63.232667,73.876859,4344.373257,123.029,255,2604319673,3926988062,255,0.139322,0.077829,0.061493,55,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
126,0.358773,111,3,10,6,610,268,41.809167,254,252,12241.72363,4994.801758,2,1,39.760556,62.481398,1928.007678,85.663797,255,2945379056,236551569,255,0.098375,0.046363,0.052012,61,45,0,0,7,1,3,3,1,7,0,0,0,3,7,0,0
127,1.168607,111,3,28,30,4776,3080,48.776022,31,29,31531.55859,20386.66602,7,7,43.269814,40.270656,2710.720784,72.324875,255,3029240927,3270300339,255,0.000946,0.000755,0.000191,171,103,0,0,8,0,2,1,1,1,0,0,0,1,7,0,0
128,8e-06,111,5,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,2,1,1,6,0,0,0,2,6,0,0
129,0.70791,111,3,12,6,3678,268,24.014352,254,252,38106.53906,2531.395264,3,1,60.567911,123.499398,3486.99305,189.627844,255,3310329296,1622093885,255,0.184611,0.090407,0.094204,307,45,0,0,3,1,2,1,1,3,0,0,0,1,4,0,0
130,0.745726,111,3,10,8,2516,354,22.796577,254,252,24298.46875,3325.618408,2,1,82.858444,81.686859,4913.959803,128.269813,255,3911063547,706012058,255,0.201435,0.12846,0.072975,252,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
131,0.004005,111,3,8,10,1040,824,4244.694137,31,29,1817727.875,1482147.375,2,2,0.522857,0.389556,33.813298,0.71435,255,1870680137,1871740845,255,0.000632,0.000495,0.000137,130,82,1,83,1,0,1,1,1,1,0,0,1,1,1,0,0
132,0.371738,111,3,208,396,12034,495632,1622.110253,31,29,257751.4375,10639343.0,19,178,1.794034,0.939691,108.228849,57.155504,255,4251504670,4255183858,255,0.000677,0.000556,0.000121,58,1252,0,0,10,0,1,1,1,1,0,0,0,3,6,0,0
133,0.255956,111,2,6,2,998,86,27.348451,62,252,26004.4707,1343.981079,2,1,51.1912,0.007,2790.737392,0.0,255,4087441310,1362865742,255,0.183643,0.112254,0.071389,166,43,0,0,4,3,3,3,1,4,0,0,0,3,4,0,0
134,1e-05,117,4,2,0,78,0,100000.0025,254,0,31200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,6,2,2,2,1,5,0,0,0,2,5,0,0
135,1.110026,111,3,12,18,1580,10168,26.125514,31,29,10442.99902,69216.39844,3,5,100.877544,65.265528,10371.15079,8352.254996,255,941266680,3087680747,255,0.000647,0.000508,0.000139,132,565,1,3924,2,0,2,1,1,1,0,0,1,1,2,0,0
136,3e-06,117,4,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,1,2,1,3,0,0,0,2,3,0,0
137,0.847584,111,3,12,8,1362,752,22.416657,254,252,11788.80176,6210.59375,3,2,75.531456,105.585859,4156.653551,171.155125,255,105426037,2336528908,255,0.194605,0.108478,0.086127,114,94,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
138,0.637801,111,3,16,18,1540,1644,51.740277,31,29,18112.23242,19479.42969,4,4,42.498802,37.488,2567.385584,65.498727,255,3225165786,3266844060,255,0.000894,0.000494,0.0004,96,91,0,0,5,0,4,3,1,3,0,0,0,5,11,0,0
139,1.207756,111,3,14,10,5154,844,19.043581,254,252,31701.76563,5034.129395,4,2,89.737,123.634664,5409.233952,226.686891,255,3192653627,3211933521,255,0.226567,0.095038,0.131529,368,84,0,0,6,1,1,1,1,3,0,0,0,2,4,0,0
140,0.780835,111,3,52,38,37178,3172,113.98055,31,29,373589.8125,31648.17188,18,8,15.303432,21.089107,1448.371832,49.613633,255,52214803,101243743,255,0.000677,0.000531,0.000146,715,83,0,0,2,0,3,1,1,1,0,0,0,3,2,0,0
141,0.018602,111,3,16,18,1540,1644,1774.002743,31,29,621008.5,667885.125,4,4,1.2194,1.067471,76.328931,1.986648,255,937512629,943063376,255,0.000571,0.000451,0.00012,96,91,0,0,17,0,11,7,1,8,0,0,0,13,11,0,0
142,0.593415,111,3,10,6,534,268,25.277419,254,252,6484.500488,3019.808838,2,1,61.681778,103.502398,3250.222687,162.435359,255,3899034392,2563447225,255,0.146828,0.0759,0.070928,53,45,0,0,2,1,1,1,1,2,0,0,0,2,2,0,0
143,0.013864,111,3,16,18,1540,1644,2380.265379,31,29,833237.125,896133.875,4,4,0.894533,0.787471,61.874587,1.441997,255,2877288141,734032966,255,0.00061,0.000473,0.000137,96,91,0,0,10,0,6,6,1,6,0,0,0,9,7,0,0
144,4e-06,117,4,2,0,578,0,250000.0006,254,0,578000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,289,0,0,0,4,2,3,3,1,4,0,0,0,3,4,0,0
145,0.752764,111,3,10,6,584,268,19.926564,254,252,5590.06543,2380.560303,2,1,76.906667,137.858594,4295.7809,207.721078,255,1968580401,3133023076,255,0.133737,0.06347,0.070267,58,45,0,0,5,1,1,1,1,3,0,0,0,1,3,0,0
146,1.2113,111,3,10,10,828,1420,15.685627,62,252,4926.937988,8440.518555,2,2,134.588889,127.339891,8284.617261,204.091813,255,1403704818,4221798461,255,0.147098,0.064511,0.082587,83,142,1,200,2,1,2,2,2,2,0,0,4,2,2,0,0
147,0.015821,111,3,46,48,2854,30622,5878.26286,31,29,1411794.375,15162126.0,7,17,0.3444,0.32666,0.0,18.21106,255,3383108807,1244034436,255,0.000586,0.000465,0.000121,62,638,0,0,10,0,2,1,1,1,0,0,0,2,5,0,0
148,0.004644,111,3,14,6,8928,320,4091.300628,31,29,14282515.0,459948.3125,4,1,0.357231,0.808,17.794731,1.307782,255,3803107335,1663475437,255,0.000613,0.000478,0.000135,638,53,0,0,3,0,9,1,1,5,0,0,0,8,3,0,0
149,0.014584,111,3,34,36,2230,13288,4731.212215,31,29,1187602.875,7086670.0,7,11,0.432515,0.383086,0.0,22.243932,255,3832676182,3832928272,255,0.001296,0.001172,0.000124,66,369,0,0,9,0,4,1,1,1,0,0,0,2,2,0,0
150,0.816046,111,3,14,14,782,764,33.08637,254,252,7127.049316,6960.39209,4,4,62.713769,57.740152,3776.254005,83.353516,255,3007555134,2939203227,255,0.116448,0.065419,0.051029,56,55,0,0,7,1,1,1,1,6,0,0,0,1,6,0,0
151,0.001052,117,2,2,2,146,178,2851.711087,31,29,555133.0625,676806.125,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,8,1,1,1,0,0,0,4,3,0,0
152,0.268719,111,3,10,6,534,268,55.820395,254,252,14319.79199,6668.67627,2,1,28.020667,48.382602,1362.96138,67.089328,255,2816570622,163559789,255,0.079075,0.026797,0.052278,53,45,0,0,4,1,2,2,1,4,0,0,0,2,4,0,0
153,0.001076,117,2,2,2,130,162,2788.103975,31,29,483271.3438,602230.4375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,2,2,1,1,0,0,0,2,3,0,0
154,0.022817,111,3,46,46,2854,30518,3988.254241,31,29,978919.1875,10467633.0,7,17,0.4996,0.494067,29.888568,29.416777,255,1206300040,3364055960,255,0.000848,0.000581,0.000267,62,663,0,0,2,0,3,1,1,1,0,0,0,9,2,0,0
155,0.0,6,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.704,0.0,10.954516,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
156,0.164457,111,2,6,2,998,86,42.564319,62,252,40472.58594,2091.732178,2,1,32.8914,0.009,2169.153798,0.0,255,4125261707,414320741,255,0.152962,0.090808,0.062154,166,43,0,0,8,3,3,3,1,8,0,0,0,3,8,0,0
157,0.326036,111,3,28,30,4192,3080,174.827316,31,29,99203.76563,73071.6875,7,7,12.063815,11.223482,663.803283,16.680523,255,3294269826,3297465836,255,0.000663,0.000551,0.000112,150,103,0,0,11,0,3,1,1,3,0,0,0,3,7,0,0
158,0.737504,111,3,10,6,660,268,20.338873,254,252,6443.35498,2429.817383,2,1,79.909222,118.482398,4178.066812,196.755781,255,2168369215,3619199311,255,0.216089,0.145084,0.071005,66,45,0,0,5,1,2,1,1,5,0,0,0,1,8,0,0
159,0.779655,111,3,30,14,25620,764,55.152601,254,252,254122.6563,7285.273926,12,4,26.884656,54.013152,1913.957529,80.017359,255,85673067,897554814,255,0.149233,0.076385,0.072848,854,55,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
160,0.876646,111,2,6,2,1012,86,7.984979,62,252,7702.083008,392.404694,2,1,175.3292,0.006,8974.025175,0.0,255,3626937729,1366040343,255,0.341893,0.199034,0.142859,169,43,0,0,2,3,2,1,1,1,0,0,0,2,2,0,0
161,0.399392,111,3,6,8,320,1884,32.549474,31,29,5348.128906,33030.20703,1,2,79.8148,56.968715,5631.763516,139.219422,255,3728976344,2162310614,255,0.00079,0.000607,0.000183,53,236,0,0,2,0,3,1,1,1,0,0,0,3,3,0,0
162,0.052875,111,3,40,42,2558,23532,1531.914865,31,29,377494.0938,3475669.0,7,14,1.345513,1.275512,81.451086,77.659259,255,3574584693,1472359567,255,0.000708,0.000575,0.000133,64,560,0,0,16,0,1,1,1,1,0,0,0,1,9,0,0
163,0.640189,111,3,10,6,534,268,23.430581,254,252,6010.725098,2799.17334,2,1,63.055222,111.491602,3403.16058,169.593687,255,4125022979,3787170031,255,0.181829,0.082723,0.099106,53,45,0,0,5,1,2,2,2,3,0,0,0,2,3,0,0
164,40.263206,117,4,4,0,208,0,0.07451,254,0,30.99604,0.0,0,0,13421.069,0.0,18980.244,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,1,1,3,0,0,0,4,3,0,0
165,0.076954,111,3,66,64,3910,51910,1676.326123,31,29,400343.0625,5312160.5,7,26,1.178785,1.213175,76.783257,2.294251,255,1527738321,1572390281,255,0.000638,0.000517,0.000121,59,811,0,0,4,0,3,1,1,1,0,0,0,2,8,0,0
166,0.001771,117,2,4,4,528,304,3952.569212,31,29,1788819.875,1029926.625,0,0,0.444333,0.235667,0.622725,0.323387,0,0,0,0,0.0,0.0,0.0,132,76,0,0,15,0,5,1,1,3,0,0,0,5,11,0,0
167,0.040781,111,3,48,48,2958,30622,2329.516267,31,29,568303.875,5882151.0,7,17,0.860447,0.857957,0.0,1.497708,255,717151707,2877816122,255,0.000853,0.000454,0.000399,62,638,0,0,6,0,5,1,1,1,0,0,0,3,5,0,0
168,0.012901,111,3,44,46,2766,24004,6898.690159,31,29,1676769.25,14561972.0,7,16,0.292256,0.2746,0.0,15.805216,255,2277862490,138738098,255,0.00069,0.00054,0.00015,63,522,0,0,6,0,4,1,1,1,0,0,0,2,4,0,0
169,1.017073,111,3,14,8,6830,354,20.647485,254,252,49892.1875,2438.369629,4,1,80.490915,136.303422,5575.861267,214.2815,255,3261850318,3684453465,255,0.156777,0.06294,0.093837,488,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
170,0.386921,111,3,10,6,538,268,38.767605,254,252,10027.88672,4631.436523,2,1,38.524444,66.818602,2072.451829,99.377211,255,3802698430,3395255220,255,0.107284,0.052819,0.054465,54,45,0,0,9,1,4,4,1,9,0,0,0,4,9,0,0
171,0.527439,111,3,10,8,820,1120,32.231215,62,252,11193.71191,14864.27832,2,2,58.604333,50.348285,2973.062584,82.129117,255,353969363,105592364,255,0.190872,0.140278,0.050594,82,140,1,153,3,1,1,1,1,3,0,0,1,1,3,0,0
172,8e-06,111,5,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,6,1,1,10,0,0,0,6,11,0,0
173,0.623011,111,3,10,8,842,354,27.286838,254,252,9733.375977,3980.668213,2,1,69.128889,83.462141,4353.987931,127.711922,255,3816609561,1017247218,255,0.122442,0.038773,0.083669,84,44,0,0,2,1,2,2,1,2,0,0,0,2,2,0,0
174,0.621362,111,3,10,8,1612,354,27.359254,254,252,18681.54297,3991.232422,2,1,69.040222,75.730711,4575.866309,128.969656,255,1747534497,3225710609,255,0.113918,0.064945,0.048973,161,44,0,0,6,1,2,2,1,5,0,0,0,2,5,0,0
175,1.222334,111,3,10,6,2516,268,12.271605,254,252,14824.09863,1466.047729,2,1,133.354667,226.830594,8462.965401,399.350375,255,2101925888,1257034237,255,0.21518,0.088176,0.127004,252,45,0,0,4,1,1,1,1,2,0,0,0,1,2,0,0
176,0.727343,111,3,10,8,534,354,23.372741,254,252,5290.48877,3409.67041,2,1,80.710667,91.638289,4550.679666,161.708281,255,1357075777,4080846142,255,0.177047,0.08587,0.091177,53,44,0,0,2,1,1,1,1,2,0,0,0,1,3,0,0
177,47.11581,111,3,32,22,1874,1198,1.124888,254,252,308.346588,194.244781,13,7,1518.600485,2239.71575,257094.3677,9630.884,255,1875518881,58997608,255,0.125187,0.081776,0.043411,59,54,0,0,7,1,2,2,2,8,0,0,0,2,7,0,0
178,0.585873,111,3,10,6,534,268,25.602818,254,252,6567.976074,3058.68335,2,1,63.772222,103.497203,3294.939276,169.554109,255,2266734696,1272404952,255,0.140894,0.068378,0.072516,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
179,4.151144,111,5,6,0,270,0,1.204487,254,0,433.615417,0.0,5,0,830.228813,0.0,1053.767125,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,8,1,1,10,0,0,0,9,10,0,0
180,0.004475,117,2,4,4,568,304,1564.245863,31,29,761564.25,407597.7813,0,0,1.149667,1.017333,1.616682,1.431657,0,0,0,0,0.0,0.0,0.0,142,76,0,0,6,0,7,1,1,3,0,0,0,4,4,0,0
181,0.002371,117,2,2,2,146,178,1265.288965,31,29,246309.5781,300295.25,0,0,0.008,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,1,1,1,1,0,0,0,4,6,0,0
182,1.350222,111,3,12,8,4658,354,14.07176,254,252,25299.54297,1836.734985,3,1,117.684178,182.769578,8436.142421,246.532719,255,2246365077,1065906822,255,0.176376,0.070831,0.105545,388,44,0,0,5,1,1,1,1,2,0,0,0,1,2,0,0
183,1.416643,111,3,10,8,728,354,12.0002,254,252,3704.532471,1750.617432,2,1,157.404778,173.827422,8039.579702,295.657188,255,3948149376,566934026,255,0.294417,0.199038,0.095379,73,44,0,0,7,1,2,2,2,5,0,0,0,2,6,0,0
184,6e-06,117,4,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,2,0,0,0,1,5,0,0
185,4e-06,111,5,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,28,1,1,6,0,0,0,5,6,0,0
186,0.0,6,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
187,0.049924,111,3,44,46,2766,24004,1782.70968,31,29,433298.5938,3762999.75,7,16,1.153256,1.097244,69.809549,68.069728,255,2810901869,2821460065,255,0.000674,0.000545,0.000129,63,522,0,0,7,0,7,1,1,1,0,0,0,3,12,0,0
188,0.52751,111,3,12,12,588,682,43.60107,254,252,8174.25293,9493.65918,3,4,47.955456,36.789727,2277.926215,46.779672,255,1001785640,959634025,255,0.075192,0.048532,0.02666,49,57,0,0,2,1,34,1,1,2,0,0,0,1,2,0,0
189,0.07788,111,3,74,74,4342,63878,1887.519198,31,29,440061.625,6473035.0,7,30,1.062411,1.059164,66.664209,1.807419,255,4115180817,4115476994,255,0.000691,0.00055,0.000141,59,863,0,0,6,0,2,1,1,1,0,0,0,4,3,0,0
190,0.973206,111,3,10,6,756,268,15.412976,254,252,5597.992676,1841.336792,2,1,108.134,174.777406,6982.284152,302.603969,255,2640869834,3971752039,255,0.176667,0.098513,0.078154,76,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,0
191,0.050957,111,3,52,42,37178,3380,1825.068132,31,29,5724669.5,518083.8438,18,8,1.00266,1.225463,59.846808,2.998041,255,2977993957,2979075052,255,0.000852,0.00071,0.000142,715,80,0,0,1,0,5,1,1,1,0,0,0,4,2,0,0
192,1.187554,111,3,10,10,830,1408,15.999272,62,252,5032.192383,8541.927734,2,2,131.854778,125.149891,8339.820737,203.704609,255,3466382449,273695451,255,0.139132,0.061196,0.077936,83,141,1,254,3,1,1,1,1,3,0,0,1,1,3,0,0
193,0.046889,111,3,84,86,4862,79882,3604.25689,31,29,819808.5,13470793.0,7,36,0.56141,0.544671,30.499813,31.327504,255,175353489,181053914,255,0.000719,0.000582,0.000137,58,929,0,0,5,0,4,1,1,1,0,0,0,2,3,0,0
194,0.001198,117,2,2,2,132,164,2504.173535,31,29,440734.5313,547579.25,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,1,1,1,1,0,0,0,9,2,0,0
195,0.004582,117,2,4,4,568,312,1527.717166,31,29,743780.0,408555.2188,0,0,1.209667,1.030667,1.700122,1.445562,0,0,0,0,0.0,0.0,0.0,142,78,0,0,7,0,5,1,1,3,0,0,0,3,5,0,0
196,9e-06,111,5,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,10,6,3,1,1,37,0,0,0,3,8,0,0
197,0.01954,111,3,46,48,2854,30622,4759.467586,31,29,1143091.0,12276356.0,7,17,0.426933,0.394213,24.673509,23.114514,255,3730150826,3741900129,255,0.001189,0.001011,0.000178,62,638,0,0,8,0,2,1,1,1,0,0,0,2,6,0,0
198,9.492497,111,5,12,0,540,0,1.15881,254,0,417.17157,0.0,11,0,862.95425,0.0,1377.74275,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,0
199,1.309138,111,3,10,8,2516,354,12.985645,254,252,13841.16895,1894.376343,2,1,142.762556,174.205141,8024.544808,330.443062,255,2046493802,3971702877,255,0.193117,0.089693,0.103424,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
200,0.789438,111,3,10,8,800,1146,21.534306,62,252,7296.32959,10164.19238,2,2,87.715333,104.909,5143.304973,218.922891,255,2411561151,41564025,255,0.146728,0.045076,0.101652,80,143,1,136,3,1,2,2,2,3,0,0,4,3,3,0,0
201,0.113307,111,2,6,2,978,86,61.779061,62,252,57542.78125,3035.999512,2,1,22.6614,0.007,1422.458875,0.0,255,2726343052,936780345,255,0.099664,0.070107,0.029557,163,43,0,0,7,3,1,1,1,4,0,0,0,1,4,0,0
202,0.54763,111,3,10,6,534,268,27.390756,254,252,7026.64209,3272.282227,2,1,60.847778,93.751,3002.035754,131.725953,255,1236276153,3077065500,255,0.155776,0.076267,0.079509,53,45,0,0,2,1,1,1,1,2,0,0,0,2,2,0,0
203,0.345107,111,3,10,8,842,1322,49.260086,62,252,17571.36328,26820.66797,2,2,38.345222,42.615715,1932.437842,64.222223,255,2394818159,1766321335,255,0.075569,0.020771,0.054798,84,165,1,239,6,1,3,3,2,6,0,0,4,3,6,0,0
204,0.001045,117,2,2,2,146,178,2870.813285,31,29,558851.625,681339.6875,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,4,5,1,2,0,0,0,11,3,0,0
205,0.097534,111,3,96,98,5486,92746,1978.79712,31,29,445301.125,7529682.0,7,42,1.022947,0.99932,64.534882,63.920672,255,1577246085,1605990226,255,0.000755,0.000596,0.000159,57,946,0,0,18,0,4,1,1,4,0,0,0,9,7,0,0
206,0.505501,111,3,10,6,628,268,29.673533,254,252,8957.450195,3544.998047,2,1,56.068667,74.195,3072.509061,121.500414,255,2976239929,2733255434,255,0.237889,0.134493,0.103396,63,45,0,0,4,1,2,1,1,4,0,0,0,1,6,0,0
207,1e-06,111,5,2,0,90,0,1000000.003,254,0,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,10,6,4,1,1,9,0,0,0,6,9,0,0
208,1.572932,111,3,22,14,1470,1728,22.251439,31,29,7140.804688,8163.099121,5,4,74.901526,120.939,5041.945566,162.677531,255,1805903598,1806210072,255,0.000716,0.000582,0.000134,67,123,0,0,4,0,1,1,1,1,0,0,0,1,13,0,0
209,0.001071,117,2,2,2,146,178,2801.120432,31,29,545284.75,664799.25,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,16,0,1,2,1,1,0,0,0,3,3,0,0
210,1.063168,111,3,10,8,534,354,15.989946,254,252,3619.371338,2332.650879,2,1,118.021889,131.350719,6555.093859,207.062344,255,2659263909,2280813109,255,0.348607,0.143706,0.204901,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
211,1.180448,111,3,12,8,896,1254,16.095583,62,252,5570.766113,7441.242188,2,2,107.22582,156.814,6066.366933,222.761,255,1073511379,3155265902,255,0.156451,0.082742,0.073709,75,157,1,220,3,1,1,1,1,3,0,0,1,1,3,0,0
212,0.409089,111,3,10,8,802,1170,41.55575,62,252,14119.17676,20024.98242,2,2,45.454333,48.54043,2217.58239,67.10843,255,790395398,4065948248,255,0.088431,0.054391,0.03404,80,146,1,178,6,1,4,4,4,6,0,0,16,4,6,0,0
213,0.103481,111,3,92,164,5696,192828,2464.220434,31,29,435635.5313,14816478.0,10,71,1.133692,0.631436,61.898412,38.288598,255,625385628,629094130,255,0.00073,0.000553,0.000177,62,1176,0,0,9,0,4,1,1,2,0,0,0,4,9,0,0
214,1.235204,111,3,12,12,572,682,18.620406,254,252,3400.248047,4054.391113,3,4,107.588635,103.70982,5683.75678,129.092016,255,703924001,803130495,255,0.176003,0.094395,0.081608,48,57,0,0,3,1,1,1,1,2,0,0,0,1,2,0,0
215,0.0,6,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.828,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
216,0.842682,111,3,52,54,2934,3740,124.602163,31,29,27322.28711,34850.63281,11,15,16.516628,15.889396,1416.616173,52.636461,255,3019510368,870955552,255,0.000668,0.00054,0.000128,56,69,0,0,1,0,4,1,1,3,1,1,0,5,1,0,0
217,0.422202,111,3,10,6,588,268,35.528018,254,252,10042.58691,4244.414062,2,1,46.803222,65.195199,2396.503782,110.453086,255,607532396,51126217,255,0.16231,0.096218,0.066092,59,45,0,0,8,1,2,2,1,5,0,0,0,3,5,0,0
