,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
389,584,2,1,32.0,9,85534.83,1,0.0,0.0,169137.24,0
390,728,0,1,43.0,7,0.0,2,1.0,0.0,40023.7,0
391,550,0,0,46.0,7,0.0,2,1.0,0.0,130590.35,0
392,733,1,0,30.0,1,102452.71,1,1.0,0.0,21556.95,0
393,687,2,0,29.0,7,93617.07,1,0.0,1.0,113050.92,0
394,768,0,0,36.0,3,141334.95,1,0.0,1.0,125870.5,0
395,561,0,1,34.0,1,78829.53,1,1.0,1.0,12148.2,0
396,571,0,0,35.0,1,104783.81,2,0.0,1.0,178512.52,0
397,745,2,1,34.0,7,132944.53,1,1.0,1.0,31802.92,0
398,761,0,1,31.0,7,0.0,3,1.0,1.0,166698.18,0
399,554,2,0,27.0,4,0.0,2,1.0,1.0,135083.73,0
400,411,0,0,54.0,9,0.0,1,0.0,1.0,76621.49,0
401,703,0,0,42.0,7,0.0,2,0.0,1.0,72500.68,0
402,619,0,0,30.0,7,70729.17,1,1.0,1.0,160948.87,0
403,581,0,0,27.0,5,102258.11,2,1.0,0.0,194681.6,0
404,687,0,0,72.0,9,0.0,1,0.0,1.0,69829.4,0
405,668,2,1,43.0,10,113034.31,1,1.0,1.0,100423.88,0
406,648,1,1,41.0,5,123049.21,1,0.0,1.0,5066.76,0
407,667,1,1,70.0,3,77356.92,2,1.0,1.0,20881.96,0
408,775,2,1,29.0,10,0.0,2,1.0,1.0,68143.93,0
409,790,1,0,34.0,2,164011.48,1,1.0,0.0,199420.41,0
410,701,0,1,41.0,10,0.0,2,1.0,1.0,146257.77,0
411,680,2,0,37.0,6,124140.57,2,1.0,0.0,92826.35,0
412,822,0,1,37.0,3,105563.0,1,1.0,0.0,182624.93,0
413,591,1,0,44.0,10,113581.98,1,1.0,0.0,1985.41,0
414,713,0,1,43.0,5,86394.14,1,1.0,1.0,130001.13,0
415,561,0,0,31.0,1,81480.27,2,1.0,1.0,65234.6,0
416,600,2,0,27.0,6,0.0,2,1.0,1.0,172031.22,0
417,686,0,0,44.0,7,55053.62,1,1.0,0.0,181757.19,0
418,743,0,0,73.0,6,0.0,2,0.0,1.0,107867.38,0
419,673,0,1,39.0,7,82255.51,2,1.0,0.0,109545.56,0
420,623,2,0,40.0,7,0.0,1,1.0,1.0,25904.12,0
421,700,1,0,39.0,5,144550.83,2,1.0,1.0,189664.43,0
422,700,0,1,37.0,1,135179.49,1,1.0,0.0,160670.37,0
423,518,0,0,45.0,8,0.0,2,1.0,1.0,36193.07,0
424,627,1,0,30.0,4,79871.02,2,1.0,0.0,129826.89,0
425,628,1,1,33.0,8,152143.89,1,1.0,1.0,32174.03,0
426,536,1,0,44.0,4,121898.82,1,0.0,0.0,131007.18,0
427,585,2,1,36.0,10,0.0,2,1.0,1.0,180318.6,0
428,613,2,1,34.0,3,0.0,1,1.0,1.0,41724.72,0
429,633,1,1,29.0,6,117412.35,1,0.0,0.0,30338.94,0
430,671,0,0,48.0,6,119769.77,1,0.0,1.0,66032.65,0
431,669,0,0,41.0,0,150219.41,2,0.0,0.0,107839.03,0
432,587,2,1,41.0,8,85109.21,1,1.0,0.0,1557.82,0
433,474,2,1,37.0,3,0.0,2,0.0,0.0,57175.32,0
434,712,1,1,28.0,4,145605.44,1,0.0,1.0,93883.53,0
435,512,0,0,31.0,7,0.0,2,0.0,0.0,49326.07,0
436,841,0,0,36.0,5,156021.31,1,0.0,0.0,122662.98,0
437,737,2,0,45.0,2,0.0,2,0.0,1.0,177695.67,0
438,760,0,0,32.0,7,0.0,2,1.0,1.0,105969.05,0
439,681,1,1,38.0,6,181804.34,2,1.0,1.0,57517.71,0
440,562,2,0,35.0,0,0.0,2,1.0,0.0,119899.52,0
441,653,0,1,37.0,7,135847.47,1,1.0,0.0,144880.81,0
442,796,2,1,32.0,5,102773.15,2,0.0,1.0,117832.88,0
443,678,1,1,83.0,6,123356.63,1,0.0,1.0,92934.41,0
444,554,1,0,36.0,3,157780.93,2,1.0,0.0,6089.13,0
445,504,1,1,43.0,5,134740.19,2,1.0,0.0,181430.91,0
446,541,0,1,32.0,8,0.0,2,0.0,0.0,40889.14,0
447,648,1,1,34.0,3,95039.73,2,1.0,1.0,147055.87,0
448,580,2,1,61.0,8,125921.37,1,1.0,1.0,94677.83,0
449,710,0,0,32.0,3,0.0,1,1.0,0.0,94790.34,0
450,695,2,0,34.0,9,0.0,2,1.0,1.0,67502.12,0
451,637,2,0,54.0,5,0.0,1,0.0,1.0,150836.98,0
452,670,0,1,37.0,2,0.0,2,1.0,1.0,54229.74,0
453,639,0,1,66.0,0,0.0,2,0.0,1.0,42240.54,0
454,607,0,0,21.0,0,0.0,2,1.0,0.0,116106.52,0
455,645,0,0,38.0,5,101430.3,2,0.0,1.0,4400.32,0
456,577,2,0,39.0,4,0.0,2,1.0,0.0,91366.42,0
457,660,0,0,38.0,5,110570.78,2,1.0,0.0,195906.59,0
458,790,2,0,41.0,7,109508.68,1,0.0,0.0,86776.38,0
459,670,0,1,33.0,8,126679.69,1,1.0,1.0,39451.09,0
460,682,2,0,58.0,4,0.0,1,1.0,0.0,176036.01,0
461,848,1,0,40.0,5,148495.64,1,0.0,0.0,158853.98,0
462,696,0,0,33.0,4,0.0,2,1.0,1.0,73371.65,0
463,695,2,0,35.0,7,79858.13,2,1.0,1.0,127977.66,0
464,622,0,0,39.0,9,83456.79,2,0.0,0.0,38882.34,0
465,707,1,1,34.0,9,162691.16,2,1.0,0.0,94912.78,0
466,794,0,1,46.0,6,0.0,2,1.0,0.0,195325.74,0
467,664,0,1,40.0,9,0.0,2,1.0,0.0,194767.3,0
468,709,0,1,44.0,9,128601.98,1,1.0,0.0,117031.2,0
469,725,0,1,66.0,4,86459.8,1,1.0,1.0,141476.56,0
470,711,0,0,81.0,6,0.0,2,1.0,1.0,72276.24,0
471,731,0,1,19.0,6,0.0,2,1.0,1.0,151581.79,0
472,579,0,1,35.0,1,0.0,2,1.0,0.0,4460.2,0
473,730,1,0,37.0,5,124053.03,1,1.0,0.0,118591.67,0
474,587,0,1,42.0,1,0.0,1,0.0,0.0,123006.91,0
475,732,0,0,43.0,6,0.0,2,1.0,0.0,65731.53,0
476,771,2,0,47.0,3,72664.0,2,1.0,1.0,107874.39,0
477,599,0,1,34.0,8,0.0,2,1.0,1.0,174196.68,0
478,644,0,1,37.0,2,186347.97,2,1.0,0.0,92809.73,0
479,554,0,0,39.0,10,160132.75,1,1.0,0.0,32824.15,0
480,463,2,0,35.0,2,0.0,2,1.0,1.0,1950.93,0
481,778,0,1,37.0,3,141803.77,1,0.0,1.0,179421.84,0
482,697,2,0,37.0,7,168066.87,1,1.0,0.0,35450.53,0
483,621,1,0,30.0,2,101014.08,2,1.0,1.0,165257.31,0
484,666,1,0,21.0,1,121827.43,2,1.0,1.0,99818.31,0
485,641,0,1,37.0,7,0.0,2,1.0,0.0,75248.3,0
486,606,2,1,42.0,10,0.0,2,1.0,0.0,177938.52,0
487,600,0,0,26.0,6,108909.12,1,1.0,0.0,82547.01,0
488,835,2,1,45.0,3,100212.13,1,1.0,0.0,152577.62,0
489,787,0,1,46.0,7,117685.31,2,1.0,1.0,93360.35,0
490,585,2,1,45.0,0,0.0,2,0.0,0.0,189683.7,0
491,679,2,1,42.0,2,0.0,1,1.0,1.0,168294.27,0
492,726,0,0,32.0,8,0.0,2,0.0,0.0,185075.63,0
493,600,2,0,50.0,6,94684.27,1,1.0,1.0,50488.91,0
494,778,0,1,42.0,6,0.0,2,1.0,1.0,106197.44,0
495,797,1,0,33.0,10,83555.58,1,0.0,0.0,69767.14,0
496,673,0,1,32.0,8,121240.76,1,1.0,0.0,116969.73,0
497,737,1,0,40.0,2,162485.8,2,1.0,0.0,149381.32,0
498,683,1,0,39.0,2,100062.16,2,1.0,0.0,109201.43,0
499,683,0,1,30.0,8,110829.52,2,0.0,0.0,24938.84,0
500,802,2,1,41.0,5,0.0,2,1.0,1.0,134626.3,0
501,567,0,1,38.0,6,127678.8,2,0.0,0.0,45422.89,0
502,579,0,1,35.0,1,0.0,2,1.0,0.0,4460.2,0
503,624,0,1,36.0,6,0.0,2,0.0,0.0,84749.96,0
504,659,2,1,31.0,7,149620.88,2,1.0,1.0,104533.51,0
505,705,1,1,44.0,3,105934.96,1,1.0,0.0,82463.69,0
506,622,2,1,36.0,9,0.0,2,1.0,1.0,104852.6,0
507,697,1,0,48.0,2,108128.96,2,1.0,1.0,103944.37,0
508,596,0,1,33.0,2,139451.67,1,0.0,0.0,63142.12,0
509,819,0,1,38.0,9,122334.26,2,1.0,1.0,181507.44,0
510,650,1,1,23.0,4,93911.3,2,1.0,0.0,69055.45,0
511,651,1,1,37.0,9,114453.58,1,0.0,1.0,175820.91,0
512,502,0,1,30.0,4,0.0,2,1.0,1.0,66263.87,0
513,592,0,1,71.0,4,0.0,2,0.0,1.0,17013.54,0
514,524,0,1,44.0,10,118569.03,2,0.0,0.0,82117.2,0
515,489,0,1,38.0,8,0.0,2,0.0,1.0,196990.79,0
516,597,2,1,26.0,5,0.0,2,0.0,1.0,95159.13,0
517,660,1,1,35.0,8,58641.43,1,0.0,1.0,198674.08,0
518,644,0,1,28.0,7,155060.41,1,1.0,0.0,29179.52,0
519,631,1,0,22.0,6,139129.92,1,1.0,1.0,63747.51,0
520,607,2,0,36.0,4,98266.3,1,1.0,1.0,46416.36,0
521,648,0,1,34.0,0,0.0,1,1.0,1.0,167931.81,0
522,490,2,0,48.0,8,155413.06,1,1.0,0.0,187921.3,0
523,629,0,1,40.0,9,0.0,1,1.0,0.0,106.67,0
524,557,2,1,36.0,1,113110.26,1,1.0,0.0,98413.1,0
525,658,0,0,44.0,6,148481.09,1,1.0,0.0,130529.13,0
526,667,0,1,44.0,8,122277.87,1,1.0,1.0,91810.71,0
527,481,2,1,39.0,1,111233.09,1,1.0,1.0,123995.15,0
528,663,2,1,64.0,6,0.0,2,0.0,1.0,15876.52,0
529,762,0,1,35.0,9,0.0,2,1.0,1.0,43075.7,0
530,580,2,1,61.0,8,125921.37,1,1.0,1.0,94677.83,0
531,761,2,0,34.0,2,0.0,2,1.0,0.0,61251.25,0
532,739,0,0,36.0,0,0.0,2,0.0,0.0,133465.57,0
533,790,0,0,33.0,10,135120.72,1,0.0,0.0,195204.99,0
534,670,0,0,38.0,4,119624.54,2,1.0,1.0,110472.12,0
535,625,0,0,39.0,3,130786.92,1,0.0,1.0,121316.07,0
536,682,2,0,47.0,10,134032.01,1,1.0,0.0,144290.97,0
537,507,0,0,29.0,4,89349.47,2,0.0,0.0,180626.68,0
538,507,0,0,31.0,0,106942.08,1,0.0,1.0,44001.11,0
539,597,0,1,28.0,2,0.0,3,1.0,1.0,78707.97,0
540,618,0,0,35.0,10,0.0,2,1.0,0.0,180439.75,0
541,546,2,1,42.0,7,139070.51,1,1.0,1.0,86945.0,0
542,799,0,1,70.0,8,70416.75,1,1.0,1.0,36483.52,0
543,653,0,0,32.0,4,83772.95,1,0.0,1.0,23920.65,0
544,726,0,0,38.0,4,0.0,2,0.0,0.0,6787.48,0
545,641,0,1,37.0,7,0.0,2,1.0,0.0,75248.3,0
546,499,0,1,35.0,10,0.0,2,1.0,0.0,10722.54,0
547,623,0,0,28.0,4,0.0,2,1.0,0.0,41227.67,0
548,465,0,1,33.0,5,0.0,2,0.0,1.0,78698.09,0
549,543,0,0,34.0,8,0.0,2,0.0,1.0,145601.8,0
550,696,0,1,33.0,2,163139.27,1,1.0,1.0,7035.36,0
551,714,2,1,27.0,3,0.0,3,1.0,1.0,129130.09,0
552,769,2,1,41.0,1,72509.91,1,1.0,0.0,25723.73,0
553,708,0,0,44.0,2,161887.81,2,1.0,0.0,84870.23,0
554,749,2,0,43.0,1,124209.02,1,1.0,1.0,167179.48,0
555,823,0,0,44.0,1,0.0,2,0.0,1.0,182495.7,0
556,516,2,0,33.0,3,0.0,2,1.0,1.0,58685.59,0
557,578,2,0,28.0,8,161592.76,1,1.0,0.0,177834.79,0
558,587,0,0,36.0,1,70784.27,1,1.0,0.0,30579.82,0
559,520,0,1,38.0,5,0.0,2,1.0,0.0,163185.76,0
560,680,2,1,35.0,9,0.0,2,0.0,0.0,143774.06,0
561,710,0,1,45.0,1,0.0,2,1.0,1.0,36154.66,0
562,672,0,1,37.0,5,153195.59,1,1.0,1.0,162763.01,0
563,499,1,0,29.0,6,148051.52,1,1.0,0.0,118623.94,0
564,521,1,0,29.0,2,87212.8,1,1.0,1.0,994.86,0
565,699,0,1,28.0,7,0.0,2,1.0,1.0,22684.78,0
566,535,0,0,29.0,5,0.0,2,0.0,1.0,52709.55,0
567,501,0,1,40.0,4,125832.2,1,1.0,1.0,100433.83,0
568,704,0,1,36.0,3,114370.41,1,0.0,1.0,66810.48,0
569,735,0,0,33.0,4,0.0,2,1.0,0.0,149474.69,0
570,707,2,0,32.0,4,132835.56,1,0.0,0.0,136877.24,0
571,597,0,0,42.0,4,64740.12,1,1.0,1.0,106841.12,0
572,739,2,1,19.0,5,89750.21,1,1.0,0.0,193008.52,0
573,619,0,0,35.0,4,90413.12,1,1.0,1.0,20555.21,0
574,716,2,1,42.0,8,0.0,2,1.0,0.0,180800.42,0
575,483,0,1,48.0,1,0.0,2,1.0,1.0,110059.38,0
576,595,1,1,34.0,2,87967.42,2,0.0,1.0,156309.52,0
577,483,0,1,27.0,1,77805.66,1,1.0,1.0,2101.89,0
578,640,2,1,36.0,4,0.0,1,0.0,0.0,173016.46,0
579,641,1,1,32.0,5,122947.92,1,1.0,1.0,99154.86,0
580,747,2,0,41.0,5,94521.17,2,1.0,0.0,194926.86,0
581,769,0,0,31.0,6,117852.26,2,1.0,0.0,147668.64,0
582,605,0,1,36.0,7,128829.25,1,1.0,0.0,190588.59,0
583,837,2,1,31.0,9,104678.62,1,0.0,1.0,50972.6,0
584,633,2,0,33.0,4,92855.02,1,1.0,1.0,159813.18,0
585,607,1,1,36.0,8,143421.74,1,1.0,0.0,97879.02,0
586,583,1,0,26.0,10,72835.56,2,1.0,0.0,96792.15,0
587,536,0,0,41.0,9,0.0,1,1.0,0.0,121299.14,0
588,645,1,1,25.0,1,157404.02,2,1.0,0.0,93073.04,0
589,676,2,0,36.0,4,0.0,2,1.0,1.0,3173.31,0
590,511,0,0,31.0,5,137411.29,1,0.0,1.0,161854.98,0
591,529,0,1,30.0,2,116295.29,1,1.0,0.0,75285.47,0
592,690,0,1,39.0,6,0.0,2,1.0,0.0,160532.88,0
593,841,2,1,28.0,4,0.0,2,1.0,1.0,179436.6,0
594,741,1,0,36.0,0,127675.39,2,1.0,0.0,74260.16,0
595,601,2,1,28.0,6,0.0,2,1.0,0.0,14665.28,0
596,444,0,1,34.0,2,144318.97,1,1.0,0.0,112668.06,0
597,724,1,0,53.0,1,139687.66,2,1.0,1.0,12913.92,0
598,774,1,1,42.0,2,132193.94,2,1.0,1.0,162865.52,0
599,780,0,1,34.0,1,0.0,1,1.0,1.0,64804.04,0
600,764,2,0,33.0,9,168964.77,1,0.0,1.0,118982.51,0
601,457,0,1,40.0,10,134320.23,2,1.0,0.0,150757.35,0
602,677,2,0,35.0,0,0.0,2,0.0,0.0,76637.38,0
603,757,1,1,31.0,8,149085.9,2,1.0,1.0,197077.36,0
604,814,2,0,72.0,2,0.0,2,0.0,1.0,130853.03,0
605,579,1,0,64.0,6,145215.43,1,1.0,1.0,164083.72,0
606,680,0,1,32.0,5,92961.61,1,1.0,0.0,116957.6,0
607,687,0,0,72.0,9,0.0,1,0.0,1.0,69829.4,0
608,663,0,1,39.0,4,0.0,1,1.0,0.0,76884.05,0
609,624,2,1,46.0,3,0.0,2,1.0,1.0,62825.03,0
610,764,0,1,30.0,5,0.0,2,0.0,1.0,105155.66,0
611,675,0,0,32.0,2,155663.31,1,1.0,0.0,97658.66,0
612,773,2,0,23.0,8,0.0,2,1.0,0.0,56759.79,0
613,624,2,0,23.0,6,0.0,2,0.0,1.0,196668.51,0
614,630,1,0,28.0,8,106425.75,1,1.0,1.0,20344.84,0
615,488,0,0,22.0,6,0.0,2,1.0,1.0,66393.89,0
616,673,0,1,31.0,1,108345.22,1,0.0,1.0,38802.03,0
617,799,1,1,28.0,7,167658.33,2,1.0,1.0,111138.25,0
618,570,0,0,43.0,9,0.0,2,0.0,1.0,11417.26,0
619,607,1,1,29.0,7,102609.0,1,1.0,0.0,163257.44,0
620,621,1,1,47.0,7,107363.29,1,1.0,1.0,66799.28,0
621,655,0,1,27.0,2,131691.33,1,1.0,0.0,49480.66,0
622,565,0,1,38.0,5,0.0,2,0.0,1.0,80630.32,0
623,523,2,1,32.0,4,0.0,2,1.0,0.0,167848.02,0
624,562,0,1,35.0,7,0.0,1,0.0,0.0,48869.67,0
625,510,0,1,44.0,6,0.0,2,1.0,1.0,175518.31,0
626,691,0,0,33.0,1,128306.83,1,1.0,1.0,113580.79,0
627,850,1,0,32.0,0,116968.91,1,0.0,0.0,175094.62,0
628,842,0,1,58.0,1,63492.94,1,1.0,1.0,83172.19,0
629,537,2,0,38.0,1,0.0,2,0.0,1.0,41233.97,0
630,706,0,0,29.0,5,112564.62,1,1.0,0.0,42334.38,0
631,629,0,0,37.0,6,129101.3,1,1.0,1.0,23971.33,0
632,692,0,0,28.0,8,95059.02,2,1.0,0.0,44420.18,0
633,820,2,0,31.0,2,94222.53,1,1.0,0.0,103570.8,0
634,624,1,0,48.0,3,122388.38,2,0.0,0.0,30020.09,0
635,666,0,0,38.0,6,127043.09,1,1.0,1.0,8247.0,0
636,612,2,0,36.0,5,119799.27,2,1.0,0.0,159416.58,0
637,731,2,1,25.0,8,96950.21,1,1.0,0.0,97877.92,0
638,751,1,1,54.0,9,156367.6,2,0.0,1.0,116179.92,0
639,794,2,0,46.0,8,134593.79,1,1.0,1.0,46386.37,0
640,564,0,0,28.0,1,0.0,1,1.0,1.0,162428.05,0
641,683,0,0,42.0,8,0.0,2,0.0,1.0,198134.9,0
642,422,0,1,54.0,3,140014.42,1,0.0,1.0,86350.97,0
643,579,0,0,33.0,1,118392.75,1,1.0,1.0,157564.75,0
644,595,0,0,39.0,7,120962.13,1,0.0,0.0,23305.01,0
645,748,2,1,58.0,9,122330.7,2,0.0,1.0,124429.19,0
646,591,0,1,40.0,2,99886.42,2,1.0,1.0,88695.19,0
647,602,0,1,34.0,5,0.0,2,1.0,1.0,77414.45,0
648,785,0,0,40.0,3,0.0,2,1.0,1.0,96832.82,0
649,652,2,0,42.0,4,0.0,2,1.0,1.0,38152.01,0
650,505,1,1,43.0,5,136855.94,2,1.0,0.0,171070.52,0
651,498,0,1,73.0,2,170241.7,2,1.0,1.0,165407.96,0
652,715,0,1,21.0,8,0.0,2,1.0,0.0,68666.63,0
653,537,2,0,38.0,6,141786.78,1,0.0,1.0,147797.54,0
654,660,0,0,38.0,5,110570.78,2,1.0,0.0,195906.59,0
655,520,0,1,34.0,3,0.0,2,1.0,1.0,104703.96,0
656,494,0,0,35.0,9,112727.06,2,1.0,0.0,183752.91,0
657,564,1,0,32.0,10,139875.2,2,1.0,0.0,15378.23,0
658,439,0,0,43.0,8,0.0,1,0.0,1.0,104889.3,0
659,520,2,0,42.0,6,0.0,2,1.0,1.0,34410.55,0
660,680,0,1,44.0,3,0.0,2,1.0,0.0,86935.08,0
661,567,2,1,40.0,8,28649.64,1,1.0,1.0,95140.62,0
662,714,0,1,35.0,3,0.0,2,1.0,1.0,95623.28,0
663,540,0,1,41.0,3,0.0,2,1.0,0.0,121098.65,0
664,761,2,0,32.0,4,103515.39,2,1.0,1.0,177622.38,0
665,669,0,1,29.0,7,0.0,2,1.0,1.0,138145.62,0
666,731,0,1,30.0,7,0.0,2,1.0,1.0,184581.68,0
667,850,0,1,30.0,10,153972.89,2,1.0,0.0,62811.03,0
668,551,0,0,38.0,10,0.0,2,1.0,1.0,216.27,0
669,511,0,0,30.0,5,0.0,2,1.0,0.0,143994.86,0
670,645,2,1,36.0,4,59893.85,2,1.0,0.0,43999.64,0
671,573,1,1,31.0,0,134644.19,1,1.0,1.0,70381.49,0
672,657,1,1,30.0,1,139762.13,2,1.0,1.0,23317.88,0
673,418,0,0,39.0,2,0.0,2,0.0,0.0,9041.71,0
674,689,2,0,31.0,3,139799.63,1,0.0,1.0,120663.57,0
675,754,0,1,38.0,2,0.0,2,1.0,0.0,180698.32,0
676,799,2,1,35.0,7,0.0,2,0.0,1.0,140780.8,0
677,506,0,1,37.0,5,0.0,2,1.0,1.0,127543.81,0
678,703,1,1,42.0,9,63227.0,1,0.0,1.0,137316.32,0
679,802,2,1,40.0,4,0.0,2,1.0,1.0,81908.09,0
680,798,0,1,32.0,7,0.0,2,0.0,1.0,37731.95,0
681,694,1,1,37.0,1,95668.82,2,1.0,0.0,100335.55,0
682,734,0,1,45.0,2,0.0,2,1.0,0.0,99593.28,0
683,640,1,0,31.0,10,118613.34,1,1.0,0.0,168469.65,0
684,540,0,1,41.0,3,0.0,2,1.0,0.0,121098.65,0
685,612,0,0,63.0,2,126473.33,1,0.0,1.0,147545.65,0
686,719,2,1,38.0,0,0.0,1,1.0,0.0,126876.47,0
687,712,1,1,38.0,7,132767.66,2,1.0,1.0,59115.77,0
688,548,2,1,33.0,6,0.0,1,1.0,1.0,31728.35,0
689,722,0,0,35.0,2,163943.89,2,1.0,1.0,15068.18,0
690,655,2,1,38.0,9,0.0,1,0.0,1.0,90490.33,0
691,723,2,1,38.0,6,0.0,2,1.0,1.0,94415.6,0
692,754,0,0,35.0,4,0.0,2,1.0,0.0,44830.71,0
693,593,0,1,36.0,2,70181.48,2,1.0,0.0,80608.12,0
694,505,1,1,43.0,5,136855.94,2,1.0,0.0,171070.52,0
695,573,0,1,40.0,7,147754.68,1,1.0,1.0,110454.46,0
696,590,0,1,41.0,1,89086.31,1,1.0,0.0,24499.97,0
697,677,0,0,36.0,7,0.0,1,1.0,0.0,47318.75,0
698,507,0,0,35.0,2,0.0,2,1.0,0.0,97633.93,0
699,735,0,1,31.0,3,119558.35,1,0.0,0.0,72927.68,0
700,776,2,1,30.0,6,0.0,2,0.0,1.0,63908.86,0
701,524,0,1,44.0,10,118569.03,2,0.0,0.0,82117.2,0
702,626,0,1,33.0,8,0.0,2,1.0,0.0,138504.28,0
703,705,1,1,35.0,4,136496.12,2,1.0,0.0,116672.02,0
704,591,0,1,43.0,3,0.0,2,0.0,1.0,198926.36,0
705,699,2,1,47.0,1,0.0,2,0.0,1.0,30117.44,0
706,611,0,0,43.0,8,64897.75,1,1.0,0.0,114996.33,0
707,759,0,1,42.0,4,105420.18,1,0.0,1.0,121409.06,0
708,687,1,1,44.0,8,95368.14,2,1.0,1.0,1787.85,0
709,747,0,0,21.0,4,81025.6,2,1.0,0.0,167682.57,0
710,787,0,1,51.0,0,58137.08,1,0.0,1.0,142538.31,0
711,511,1,0,75.0,9,105609.17,1,0.0,1.0,105425.18,0
712,747,2,1,37.0,1,0.0,2,0.0,1.0,180551.76,0
713,667,1,1,70.0,3,77356.92,2,1.0,1.0,20881.96,0
714,548,2,1,33.0,6,0.0,1,1.0,1.0,31728.35,0
715,631,1,0,32.0,2,146810.99,2,1.0,1.0,180990.29,0
716,603,0,0,34.0,9,0.0,2,1.0,0.0,167916.35,0
717,630,0,0,28.0,1,0.0,2,1.0,1.0,133267.78,0
718,628,1,1,27.0,5,95826.49,2,1.0,0.0,155996.96,0
719,565,0,1,38.0,5,0.0,2,0.0,1.0,80630.32,0
720,485,0,1,37.0,5,0.0,2,0.0,1.0,170226.47,0
721,520,0,1,34.0,3,0.0,2,1.0,1.0,104703.96,0
722,752,0,1,38.0,0,145974.79,2,1.0,1.0,137694.23,0
723,845,0,1,33.0,8,164385.53,1,1.0,0.0,150664.97,0
724,590,2,0,38.0,9,0.0,2,1.0,1.0,148750.16,0
725,662,0,1,34.0,2,117731.79,2,0.0,1.0,55120.79,0
726,752,2,0,31.0,4,144637.86,2,1.0,0.0,40496.72,0
727,654,0,1,37.0,6,83568.55,1,1.0,0.0,47046.72,0
728,794,0,1,56.0,9,96951.21,1,1.0,1.0,71776.76,0
729,757,1,1,31.0,1,127320.36,3,1.0,0.0,163170.32,0
730,681,0,1,32.0,3,148884.47,2,1.0,1.0,90967.37,0
731,502,0,1,33.0,8,0.0,2,1.0,1.0,123509.01,0
732,677,0,1,27.0,2,0.0,2,1.0,1.0,20092.89,0
733,730,2,1,29.0,2,0.0,2,1.0,0.0,14174.09,0
734,750,0,1,37.0,3,0.0,2,1.0,0.0,16870.2,0
735,739,0,1,37.0,7,104960.46,1,0.0,1.0,80883.82,0
736,656,0,1,39.0,10,0.0,2,1.0,1.0,98894.64,0
737,609,2,1,37.0,5,129312.79,1,1.0,1.0,26793.82,0
738,808,2,1,47.0,8,139196.0,1,0.0,1.0,74028.36,0
739,716,0,1,39.0,1,70657.61,2,1.0,1.0,76476.05,0
740,557,0,0,28.0,7,146445.24,2,1.0,0.0,184317.74,0
741,565,0,1,46.0,7,135369.71,1,0.0,1.0,140130.22,0
742,710,2,0,36.0,8,0.0,2,0.0,0.0,83206.19,0
743,537,0,1,37.0,6,0.0,1,1.0,1.0,17802.42,0
744,541,0,1,32.0,8,0.0,2,0.0,0.0,40889.14,0
745,699,1,0,31.0,10,125837.86,2,1.0,0.0,189392.66,0
746,705,0,0,38.0,3,123894.43,1,1.0,0.0,21177.1,0
747,615,0,1,66.0,7,0.0,2,1.0,1.0,74580.8,0
748,693,0,1,43.0,6,128760.32,1,1.0,0.0,36342.79,0
749,632,1,1,42.0,4,119624.6,2,1.0,1.0,195978.86,0
750,721,2,1,38.0,7,0.0,1,0.0,1.0,53534.8,0
751,824,0,1,30.0,0,133634.02,1,1.0,1.0,162053.92,0
752,696,1,0,35.0,4,174902.26,1,1.0,0.0,69079.85,0
753,695,2,1,35.0,7,0.0,2,1.0,0.0,160387.98,0
754,553,0,1,38.0,3,99844.68,1,0.0,0.0,187915.7,0
755,727,0,1,28.0,5,0.0,2,0.0,1.0,19653.08,0
756,652,0,1,30.0,2,176166.56,2,1.0,1.0,152210.81,0
757,484,2,0,35.0,7,133868.21,1,1.0,1.0,27286.1,0
758,569,2,1,31.0,1,115406.97,1,0.0,0.0,145528.22,0
759,755,0,0,43.0,9,0.0,2,1.0,0.0,18066.69,0
760,583,0,0,38.0,10,0.0,2,0.0,1.0,113597.64,0
761,678,1,1,48.0,2,101099.9,2,0.0,1.0,193476.04,0
762,547,0,0,35.0,4,0.0,1,1.0,1.0,133287.73,0
763,587,2,0,35.0,3,83286.56,1,1.0,0.0,125553.52,0
764,660,0,1,33.0,0,72783.42,1,0.0,0.0,181051.99,0
765,712,2,0,29.0,7,77919.78,1,1.0,0.0,122547.58,0
766,798,0,1,32.0,7,0.0,2,0.0,1.0,37731.95,0
767,664,2,1,35.0,1,115024.5,1,0.0,1.0,169665.79,0
768,712,2,1,53.0,2,111061.01,2,0.0,0.0,26542.17,0
769,585,0,0,33.0,4,152805.05,1,1.0,0.0,63239.65,0
770,525,1,1,33.0,4,131023.76,2,0.0,0.0,55072.93,0
771,780,0,0,43.0,0,0.0,1,0.0,1.0,15705.27,0
772,702,1,1,28.0,1,103033.83,1,1.0,1.0,40321.87,0
773,747,0,0,21.0,4,81025.6,2,1.0,0.0,167682.57,0
774,781,2,1,33.0,3,0.0,2,1.0,1.0,42556.33,0
775,529,0,1,39.0,6,102025.08,2,1.0,0.0,12351.01,0
776,623,0,0,29.0,1,0.0,2,0.0,0.0,39382.06,0
777,691,0,0,40.0,0,115465.98,1,1.0,1.0,60622.61,0
778,807,1,1,47.0,1,171937.27,1,1.0,1.0,65636.92,0
779,829,1,1,36.0,4,81795.74,2,1.0,0.0,90106.94,0
